Australian Bureau of Statistics

"2016 Census - Selected Family Characteristics"
"CDCF Count of Dependent Children in Family by LGA by FINF Total Family Income (weekly)"
"Counting: Families Location on Census Night"

Filters:
"Default Summation","Families Location on Census Night"

" Couple family with: No dependent children"
"FINF Total Family Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"LGA",
"Corangamite (S)",0,0,4,0,6,9,8,18,28,46,26,31,40,52,40,22,15,0,5,0,0,0,39,4,0,393,
"Darebin (C)",11,22,12,30,19,67,93,153,249,343,376,357,334,714,591,430,298,152,182,175,123,10,443,42,0,5220,
"East Gippsland (S)",0,0,3,4,0,12,16,44,76,114,104,91,87,157,69,35,26,10,5,6,9,0,144,4,0,1021,
"Frankston (C)",7,21,8,16,7,33,59,112,180,333,422,407,379,809,550,336,171,109,73,68,44,5,491,49,0,4671,
"Gannawarra (S)",0,0,0,0,0,6,4,13,21,15,27,21,19,31,18,4,8,3,0,0,0,0,35,5,0,227,
"Glen Eira (C)",3,26,17,12,11,28,54,93,150,254,249,291,315,714,551,492,393,271,301,294,241,23,617,52,0,5452,
"Glenelg (S)",0,3,4,6,0,8,10,15,23,36,45,44,35,72,59,21,14,8,3,0,0,4,75,4,0,504,
"Golden Plains (S)",0,0,0,0,0,6,11,21,29,54,53,60,77,117,81,38,24,20,4,12,5,0,85,10,0,706,
"Greater Bendigo (C)",4,6,3,13,0,35,34,92,167,244,308,309,284,514,344,194,138,60,48,44,22,6,321,18,0,3205,
"Greater Dandenong (C)",21,80,27,62,45,166,232,401,495,709,656,529,475,872,484,239,157,76,49,37,19,5,521,59,0,6405,
"Greater Geelong (C)",5,9,12,37,11,82,110,206,286,470,591,591,561,1181,801,525,278,186,145,141,72,12,803,73,0,7194,
"Greater Shepparton (C)",3,5,9,19,9,34,38,61,107,140,155,146,171,284,171,94,52,27,20,29,16,4,224,19,0,1839,
"Hepburn (S)",0,0,0,0,0,7,10,21,36,33,44,35,35,37,30,14,12,6,5,3,0,0,45,0,0,371,
"Hindmarsh (S)",0,3,0,3,0,5,3,11,8,13,12,12,16,26,13,6,0,4,0,0,0,0,21,0,0,160,
"Hobsons Bay (C)",7,14,0,17,10,32,55,67,134,170,229,244,227,494,391,328,246,135,150,144,108,16,335,30,0,3584,
"Horsham (RC)",0,0,0,3,0,4,3,14,26,41,54,57,50,87,42,32,14,4,4,0,0,0,91,5,0,542,
"Hume (C)",19,51,19,61,50,171,193,332,472,669,684,620,643,1235,743,451,294,123,98,98,59,10,694,92,0,7873,
"Indigo (S)",0,0,0,3,0,9,6,18,23,28,40,30,43,86,51,27,23,12,4,3,6,0,66,4,0,482,
"Kingston (C)",7,21,23,25,19,35,69,109,215,319,380,378,371,902,734,505,406,209,215,205,89,14,613,65,0,5911,
"Knox (C)",6,26,11,23,17,57,86,147,198,368,486,453,471,1049,766,495,359,181,164,134,94,6,624,62,0,6283,
"Latrobe (C)",3,9,5,14,9,24,33,77,99,136,175,165,165,283,212,124,62,46,41,38,15,4,222,18,0,1982,
"Loddon (S)",0,0,0,3,0,10,5,10,13,17,17,7,11,19,12,3,3,0,0,0,0,0,19,3,0,152,
"Macedon Ranges (S)",0,3,7,0,4,9,10,25,35,80,77,120,108,246,161,117,118,55,41,40,22,11,206,13,0,1509,
"Manningham (C)",10,43,23,29,24,51,79,122,195,252,263,252,270,554,441,385,325,228,205,233,134,23,569,42,0,4746,
"Mansfield (S)",0,0,0,0,0,0,0,5,11,10,13,21,19,26,20,7,3,3,0,0,0,0,22,0,0,171,
"Maribyrnong (C)",8,18,10,24,26,42,63,103,157,204,217,178,191,439,377,257,216,105,118,93,90,3,252,21,0,3213,
"Maroondah (C)",8,18,11,19,9,38,58,88,133,240,288,297,349,702,547,341,253,130,130,98,64,8,398,29,0,4246,
"Melbourne (C)",7,32,15,15,11,30,43,54,66,121,168,220,168,406,280,234,235,117,144,131,164,25,276,14,0,2980,
"Melton (C)",10,33,18,19,12,47,68,130,237,391,491,432,459,992,641,387,234,113,85,61,34,3,495,72,0,5475,
"Mildura (RC)",0,4,0,9,3,22,31,48,83,135,133,147,130,232,137,69,42,19,18,5,12,0,188,20,0,1497,
"Mitchell (S)",6,3,3,3,5,7,11,34,58,101,94,126,109,253,163,80,39,29,25,8,12,0,161,19,0,1359,
"Moira (S)",4,0,3,3,4,8,11,18,26,59,71,72,61,119,59,27,16,3,3,5,5,0,93,14,0,701,
"Monash (C)",14,64,37,48,35,68,105,195,313,441,483,465,475,1094,830,574,491,247,244,264,181,32,824,47,0,7565,
"Moonee Valley (C)",5,7,8,28,6,33,40,85,117,177,188,197,229,570,492,361,337,171,200,235,168,17,424,24,0,4129,
"Moorabool (S)",0,0,0,7,0,5,12,25,35,63,77,85,80,172,122,77,53,30,20,17,11,0,119,4,0,1013,
"Moreland (C)",3,40,21,30,27,84,102,152,261,345,396,389,402,863,666,491,364,200,178,175,112,14,547,51,0,5904,
"Mornington Peninsula (S)",0,6,5,7,7,28,36,89,141,257,356,356,397,719,499,315,202,143,118,122,60,15,573,35,0,4485,
"Mount Alexander (S)",0,0,0,8,0,9,11,9,19,41,34,39,34,71,56,44,16,10,8,11,3,0,71,3,0,487,
"Moyne (S)",0,4,0,0,0,3,6,10,32,41,41,52,38,80,35,19,20,8,3,0,5,6,49,3,0,475,
