Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by AGE10P - Age in Ten Year Groups"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"AGE10P - Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"POA (UR)",
"4343, QLD",1307,1446,2022,1447,1374,1339,1155,800,389,88,0,11359,
"4344, QLD",375,339,292,281,372,410,298,169,76,16,0,2624,
"4345, QLD",4,154,149,11,7,0,0,0,0,0,0,329,
"4346, QLD",133,96,75,117,113,139,119,59,20,0,0,873,
"4347, QLD",143,156,116,120,152,194,175,109,28,0,0,1187,
"4350, QLD",13828,14069,14927,12995,13020,12907,11430,7950,4544,1059,19,106746,
"4352, QLD",4313,4405,2606,3409,4200,3972,3172,1785,541,61,0,28459,
"4353, QLD",40,37,21,35,42,46,39,27,5,0,0,293,
"4354, QLD",176,146,129,129,143,181,165,85,40,3,0,1196,
"4355, QLD",332,282,174,237,263,335,442,393,177,32,0,2681,
"4356, QLD",746,701,499,527,654,622,596,431,312,89,6,5184,
"4357, QLD",295,302,263,242,337,404,386,242,104,20,0,2585,
"4358, QLD",366,283,280,234,330,300,271,144,58,0,0,2264,
"4359, QLD",163,160,148,139,144,193,175,93,19,0,0,1240,
"4360, QLD",87,62,73,59,86,75,83,50,17,0,0,590,
"4361, QLD",280,327,185,239,320,391,461,290,126,28,3,2660,
"4362, QLD",300,287,169,215,301,348,395,278,129,36,0,2464,
"4363, QLD",74,91,55,65,95,99,77,38,3,0,0,600,
"4364, QLD",30,46,19,18,31,39,17,10,0,0,0,218,
"4365, QLD",52,53,40,43,54,101,94,65,4,3,0,507,
"4370, QLD",2406,2581,1931,1772,2236,2532,2402,1740,792,138,3,18526,
"4371, QLD",82,89,33,69,67,141,136,60,24,8,0,710,
"4372, QLD",20,17,12,21,17,41,18,11,14,0,0,163,
"4373, QLD",105,129,80,83,110,136,194,103,78,15,0,1033,
"4374, QLD",25,33,24,24,48,59,82,54,17,0,0,358,
"4376, QLD",25,37,22,30,41,42,60,46,14,4,0,319,
"4378, QLD",59,55,51,47,60,61,89,65,13,0,0,510,
"4381, QLD",68,74,53,63,72,84,99,67,19,0,0,598,
"4382, QLD",54,77,43,35,82,81,106,43,9,0,0,518,
"4384, QLD",5,10,6,9,8,7,12,5,3,0,0,62,
"4387, QLD",144,140,123,97,177,223,179,143,49,9,0,1287,
"4388, QLD",66,55,32,33,60,39,71,57,10,0,0,418,
"4390, QLD",1078,891,816,926,865,900,681,465,213,49,0,6877,
"4400, QLD",303,235,235,241,256,252,211,130,29,3,0,1889,
"4401, QLD",810,819,670,606,789,736,597,424,217,43,0,5720,
"4402, QLD",30,30,13,24,27,53,73,41,7,0,0,291,
"4403, QLD",140,84,86,88,81,135,119,59,18,0,0,810,
"4404, QLD",87,70,63,71,69,82,44,36,14,6,0,539,
"4405, QLD",2214,2189,1781,1780,1973,1753,1378,870,448,90,0,14486,
"4406, QLD",209,212,110,159,215,223,188,108,34,0,0,1466,
"4407, QLD",47,75,63,37,70,103,75,47,14,0,0,529,
"4408, QLD",82,84,35,77,80,84,91,57,28,5,0,630,
"4410, QLD",115,110,86,70,143,171,206,147,61,15,0,1124,
"4411, QLD",68,30,27,40,31,35,33,20,8,0,0,291,
"4412, QLD",25,28,22,18,31,17,23,13,4,0,0,191,
"4413, QLD",1329,1062,1047,1080,1057,965,726,456,254,52,0,8025,
"4415, QLD",302,243,252,217,258,259,218,146,64,26,3,1987,
"4416, QLD",68,68,49,80,87,56,60,27,5,0,0,502,
"4417, QLD",109,54,59,71,84,111,95,53,20,5,4,666,
"4418, QLD",7,18,17,9,21,15,0,12,4,0,0,109,
"4419, QLD",95,70,160,151,132,144,98,66,23,0,0,946,
"4420, QLD",148,123,131,125,152,181,151,96,48,19,0,1174,
"4421, QLD",290,261,255,211,323,433,408,219,75,8,0,2480,
"4422, QLD",84,52,34,45,87,63,66,38,10,0,0,485,
"4423, QLD",36,16,25,23,30,21,20,16,3,0,0,198,
"4424, QLD",51,27,17,38,19,27,29,22,4,3,0,236,
"4425, QLD",35,22,25,29,23,20,28,25,4,0,0,220,
"4426, QLD",10,23,0,5,20,19,14,13,7,5,0,126,
"4427, QLD",33,43,35,42,63,44,47,30,12,3,0,352,
"4428, QLD",100,84,58,84,90,98,72,62,19,0,0,664,
"4454, QLD",91,60,86,97,104,106,94,42,23,0,0,703,
"4455, QLD",1361,1056,1216,1280,1090,1037,715,433,243,56,0,8488,
"4461, QLD",5,6,5,3,9,15,11,5,0,0,0,52,
"4462, QLD",14,15,7,3,21,14,13,14,10,0,0,108,
"4465, QLD",178,124,139,137,132,172,183,122,38,7,0,1235,
"4467, QLD",31,12,17,18,40,30,26,23,5,0,0,198,
"4468, QLD",25,26,24,25,31,51,38,23,7,0,0,253,
"4470, QLD",531,439,503,391,426,532,387,223,116,31,0,3574,
"4472, QLD",187,124,116,159,168,240,214,138,73,15,0,1429,
"4474, QLD",10,10,9,8,15,21,7,13,0,0,0,89,
"4475, QLD",0,0,0,0,0,0,0,0,0,0,0,0,
"4477, QLD",71,40,44,44,72,62,68,42,22,0,0,471,
"4478, QLD",68,39,46,56,66,73,69,47,10,0,0,472,
"4479, QLD",3,0,0,0,4,4,4,0,0,0,0,15,
"4480, QLD",121,57,108,97,98,140,83,36,19,3,0,755,
"4481, QLD",7,17,16,13,13,26,14,9,3,0,0,124,
"4482, QLD",14,13,41,20,20,24,11,0,0,0,0,141,
"4486, QLD",80,82,75,72,93,120,108,49,24,8,0,709,
"4487, QLD",501,397,355,368,435,417,326,209,79,15,0,3098,
"4488, QLD",35,16,22,27,34,47,51,11,3,0,0,254,
"4489, QLD",10,10,9,7,8,28,16,14,0,0,0,94,
"4490, QLD",209,139,154,151,158,245,197,121,47,10,0,1425,
"4491, QLD",10,5,5,12,12,25,19,12,0,0,0,90,
"4492, QLD",38,29,37,49,31,63,31,14,3,0,0,302,
"4493, QLD",0,0,3,0,5,7,3,5,0,0,0,21,
"4494, QLD",38,18,18,20,18,21,11,3,0,0,0,151,
"4496, QLD",41,30,28,41,44,26,30,12,0,0,0,264,
"4497, QLD",47,48,17,40,56,50,31,18,5,3,0,329,
"4498, QLD",39,26,25,43,33,30,18,4,0,0,0,219,
"4500, QLD",6449,5903,5791,6348,5996,5188,3985,1951,644,137,4,42403,
"4501, QLD",749,688,809,804,783,665,563,373,176,39,4,5660,
"4502, QLD",1294,1184,997,1241,1363,1164,891,406,116,14,0,8676,
"4503, QLD",7263,5257,7021,6768,5616,4686,3852,2066,891,230,3,43648,
"4504, QLD",3246,3312,2124,2659,3158,2017,1311,563,137,29,0,18575,
"4505, QLD",2505,2890,2451,2252,2898,2796,2419,1500,637,109,0,20450,
"4506, QLD",3464,3113,3418,2740,2771,2692,2089,1077,380,73,0,21807,
"4507, QLD",1176,1509,955,1140,1802,2506,3872,3417,1496,272,8,18145,
"4508, QLD",2849,2805,2322,2457,2636,2526,2158,1312,634,148,7,19850,
"4509, QLD",5684,4591,3796,5209,4901,2608,1689,1052,440,128,0,30104,
"4510, QLD",7073,6182,6580,5999,5821,5730,5434,3582,1526,364,13,48305,
"4511, QLD",1070,1084,694,885,1121,1106,1548,1191,362,36,0,9094,
"4512, QLD",409,513,365,356,543,540,442,198,66,10,0,3438,
"4514, QLD",748,888,1013,1016,1108,1006,911,491,174,54,0,7406,
"4515, QLD",496,516,418,487,501,530,617,344,120,28,0,4063,
"4516, QLD",489,662,384,479,659,555,441,217,66,5,0,3962,
"4517, QLD",87,106,85,82,76,120,93,91,31,4,0,763,
"4518, QLD",609,693,462,581,750,700,691,426,143,15,0,5061,
"4519, QLD",1140,1071,891,987,1162,1149,1025,658,277,59,0,8422,
"4520, QLD",1770,2078,983,1134,2475,2190,1612,754,187,32,0,13201,
"4521, QLD",661,602,343,512,845,743,621,298,83,19,0,4731,
"4550, QLD",518,537,463,494,607,700,527,304,102,8,0,4255,
"4551, QLD",6593,7050,5033,6139,7567,7146,7467,5958,3045,708,24,56733,
"4552, QLD",712,830,465,606,1007,1379,1771,1182,402,83,0,8431,
"4553, QLD",761,912,493,695,1005,899,671,326,115,15,0,5887,
"4554, QLD",252,278,146,206,346,326,258,101,30,8,0,1944,
"4555, QLD",838,1023,554,753,1059,969,874,523,265,59,0,6926,
"4556, QLD",5063,6161,4653,4435,5958,5565,4905,3812,2233,536,18,43334,
"4557, QLD",2430,2367,2837,2682,2652,2460,2028,1040,438,49,0,18990,
"4558, QLD",1624,1477,2874,2439,2150,2615,2705,1912,1093,265,4,19163,
"4559, QLD",800,897,523,669,977,912,839,474,177,47,5,6322,
"4560, QLD",3895,3634,3147,3695,4083,4346,4207,2967,1422,301,11,31712,
"4561, QLD",899,927,698,823,1062,1181,943,509,149,22,0,7212,
"4562, QLD",975,1129,485,728,1390,1399,1175,606,138,21,0,8035,
"4563, QLD",930,1061,535,800,1186,1388,1393,811,318,47,0,8476,
"4564, QLD",1164,1250,1080,1183,1534,1663,1462,921,292,42,0,10592,
"4565, QLD",1412,1678,1028,1298,1907,2174,2311,1630,824,232,7,14502,
"4566, QLD",656,824,527,631,1016,1155,1563,1185,468,97,0,8126,
"4567, QLD",1016,1333,856,1074,1618,1843,1803,1022,376,87,6,11016,
"4568, QLD",391,439,244,323,567,615,567,316,76,11,0,3558,
"4569, QLD",228,172,91,167,261,295,238,125,39,4,0,1625,
"4570, QLD",5099,5423,3872,4192,5397,6517,6177,3871,1553,307,11,42426,
"4571, QLD",98,87,26,66,131,156,145,77,20,0,0,811,
"4572, QLD",254,392,620,480,496,615,495,292,220,93,5,3957,
"4573, QLD",3643,3423,2245,3325,4235,3449,3071,1826,856,209,3,26276,
"4574, QLD",135,130,84,132,169,255,232,116,39,7,0,1300,
"4575, QLD",2691,2893,2695,2727,3284,3255,2787,2086,1145,211,4,23777,
"4580, QLD",369,378,227,291,426,690,1279,921,256,33,0,4881,
"4581, QLD",124,132,178,153,187,257,290,174,28,3,0,1525,
"4600, QLD",106,89,54,86,110,155,175,87,31,5,0,895,
"4601, QLD",138,145,87,108,144,168,192,141,45,0,0,1169,
"4605, QLD",789,729,539,450,587,588,563,374,182,38,4,4839,
"4606, QLD",283,279,211,172,304,335,347,340,139,37,0,2448,
"4608, QLD",89,111,59,83,120,152,176,90,29,0,0,909,
"4610, QLD",1990,1988,1695,1573,1844,1966,1929,1195,546,110,0,14840,
"4611, QLD",13,22,14,11,13,13,25,12,0,0,0,115,
"4612, QLD",25,23,14,24,26,41,64,28,12,0,0,257,
"4613, QLD",98,85,58,73,103,137,164,119,37,0,0,865,
"4614, QLD",128,135,77,92,138,145,222,181,61,5,0,1178,
"4615, QLD",767,827,529,614,862,1071,1263,826,245,41,4,7053,
"4620, QLD",28,38,26,18,49,89,86,55,14,0,0,398,
"4621, QLD",173,181,119,147,204,247,328,272,87,20,0,1788,
"4625, QLD",279,381,283,251,361,376,432,265,94,27,0,2756,
"4626, QLD",268,248,291,262,307,300,265,177,84,15,0,2209,
"4627, QLD",127,99,67,90,113,128,123,76,38,3,4,875,
"4630, QLD",295,254,164,248,299,340,368,257,147,24,0,2406,
"4650, QLD",3689,4073,3091,3341,4134,4851,5458,3494,1460,299,9,33889,
"4655, QLD",6549,6924,4905,5499,7018,8010,9662,7457,2987,511,12,59546,
"4659, QLD",370,389,219,287,505,794,1192,788,232,22,0,4793,
"4660, QLD",602,755,453,520,782,1145,1552,1009,282,41,0,7145,
"4662, QLD",95,128,65,74,92,109,131,75,18,6,0,793,
"4670, QLD",9356,9940,8442,8149,9531,10849,10849,8077,3678,715,14,79606,
"4671, QLD",589,760,385,514,753,1111,1094,647,186,36,0,6059,
"4673, QLD",59,87,35,50,77,127,118,76,11,0,0,649,
"4674, QLD",117,161,68,91,206,320,325,144,24,9,0,1456,
"4676, QLD",8,15,3,12,30,36,32,17,3,0,0,159,
"4677, QLD",409,419,204,368,560,700,579,269,40,4,0,3552,
"4678, QLD",88,74,56,78,109,174,164,99,19,4,0,852,
"4680, QLD",8652,7412,7348,7877,8196,7185,4334,2137,875,137,0,54167,
"4694, QLD",18,42,13,17,43,19,22,7,7,0,0,189,
"4695, QLD",154,141,91,137,177,168,166,65,25,8,0,1119,
"4697, QLD",23,15,12,19,23,26,19,7,0,0,0,144,
"4699, QLD",80,60,20,49,73,72,60,34,12,0,0,457,
"4700, QLD",1895,2659,2316,1915,2184,2379,1733,1272,855,214,7,17435,
"4701, QLD",6024,5674,6062,5725,5357,5333,4193,2682,1458,256,3,42761,
"4702, QLD",4363,3651,3588,3789,3703,4164,3068,1689,522,74,0,28611,
"4703, QLD",2658,3064,2202,2461,3044,3445,2918,1758,793,185,8,22533,
"4704, QLD",18,16,15,15,24,15,22,10,0,0,0,138,
"4705, QLD",51,27,46,44,73,50,34,21,5,0,0,352,
"4706, QLD",13,7,5,8,10,23,24,11,0,0,0,101,
