Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by AGE10P - Age in Ten Year Groups"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"AGE10P - Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"POA (UR)",
"5259, SA",115,141,101,113,126,205,169,119,18,3,0,1110,
"5260, SA",172,211,168,146,200,284,267,220,83,11,0,1758,
"5261, SA",47,60,25,36,55,63,39,31,8,0,0,366,
"5262, SA",77,27,35,50,49,75,63,19,3,0,0,411,
"5263, SA",16,15,6,11,32,27,22,12,0,0,0,141,
"5264, SA",135,106,118,109,106,202,224,160,64,22,0,1252,
"5265, SA",56,56,36,52,57,77,58,32,9,3,0,434,
"5266, SA",112,64,71,77,64,79,61,54,27,6,0,623,
"5267, SA",264,272,167,242,267,266,267,127,76,12,0,1961,
"5268, SA",425,426,411,429,482,451,405,272,181,51,0,3548,
"5269, SA",27,39,21,20,43,46,41,10,5,0,0,259,
"5270, SA",78,77,54,62,89,115,80,39,11,0,0,604,
"5271, SA",979,867,811,957,997,980,846,600,305,81,3,7425,
"5272, SA",85,110,65,79,109,151,112,50,26,5,0,795,
"5273, SA",17,6,9,13,17,16,13,6,0,0,0,113,
"5275, SA",253,232,219,224,255,338,431,295,145,27,0,2409,
"5276, SA",98,96,114,116,137,193,210,145,69,6,0,1184,
"5277, SA",384,333,249,320,424,406,413,252,109,22,0,2917,
"5278, SA",69,51,44,55,83,84,76,37,7,0,0,517,
"5279, SA",59,75,25,57,74,75,91,50,18,0,0,527,
"5280, SA",798,895,648,692,928,1164,1110,687,364,75,4,7370,
"5290, SA",3330,3295,3009,3006,3197,3322,3012,1990,1109,230,3,25513,
"5291, SA",1144,1262,772,1050,1468,1460,1233,553,193,38,0,9167,
"5301, SA",84,64,29,67,72,108,98,46,13,0,0,572,
"5302, SA",89,90,52,98,115,120,126,98,45,15,0,847,
"5303, SA",31,26,24,29,27,38,12,12,5,0,0,209,
"5304, SA",77,78,83,95,88,130,117,54,35,12,0,772,
"5306, SA",8,11,5,7,7,16,11,5,3,0,0,77,
"5307, SA",64,61,51,39,57,86,91,60,56,18,0,578,
"5308, SA",19,16,0,22,26,29,16,5,4,0,0,141,
"5309, SA",11,18,9,12,28,21,36,11,0,0,0,158,
"5310, SA",6,6,3,5,14,11,12,4,0,0,0,63,
"5311, SA",37,71,45,27,63,75,67,19,10,0,0,424,
"5320, SA",48,44,32,51,78,114,152,95,36,3,0,651,
"5321, SA",14,28,59,99,101,109,87,37,9,0,0,544,
"5322, SA",95,117,78,99,133,162,180,104,26,0,0,996,
"5330, SA",380,402,297,304,402,464,544,338,177,60,0,3372,
"5331, SA",35,36,11,28,48,43,49,42,18,0,0,320,
"5332, SA",51,41,29,33,57,80,61,36,13,0,0,404,
"5333, SA",688,715,550,545,765,800,807,567,264,100,0,5809,
"5340, SA",168,138,190,136,190,218,221,130,39,0,0,1431,
"5341, SA",817,974,865,860,971,1028,1037,663,360,87,0,7663,
"5342, SA",101,174,84,90,187,211,169,81,23,3,0,1125,
"5343, SA",586,579,539,537,588,626,703,377,246,62,0,4846,
"5344, SA",111,148,75,95,153,174,122,83,20,7,0,984,
"5345, SA",403,409,311,350,408,507,548,362,235,48,9,3585,
"5346, SA",49,57,26,40,44,74,49,25,17,3,0,383,
"5350, SA",61,86,30,40,83,99,52,19,9,0,0,474,
"5351, SA",776,816,550,666,885,890,729,359,160,23,0,5861,
"5352, SA",581,608,427,527,711,767,748,443,303,104,3,5216,
"5353, SA",451,447,318,385,536,639,569,299,117,14,0,3770,
"5354, SA",17,34,35,24,44,74,84,48,13,0,0,365,
"5355, SA",930,990,707,912,973,912,1009,697,361,90,0,7590,
"5356, SA",80,110,81,98,112,161,101,47,15,0,0,810,
"5357, SA",52,19,30,27,39,82,83,60,16,3,0,425,
"5360, SA",160,155,112,134,164,186,130,48,32,4,0,1120,
"5371, SA",150,234,127,143,229,195,112,53,16,4,0,1263,
"5372, SA",345,323,266,308,295,305,217,91,42,23,4,2213,
"5373, SA",401,430,307,362,396,574,486,332,111,22,0,3423,
"5374, SA",146,204,123,135,187,253,225,139,66,17,0,1479,
"5381, SA",38,44,32,26,37,70,71,44,14,0,0,385,
"5400, SA",130,102,174,108,111,140,82,30,15,0,0,878,
"5401, SA",118,96,80,86,101,133,126,59,40,8,0,848,
"5410, SA",31,48,28,28,44,54,41,28,8,4,0,318,
"5411, SA",49,52,35,28,35,48,42,33,10,4,0,326,
"5412, SA",119,128,78,88,124,192,226,164,68,20,0,1208,
"5413, SA",91,93,76,78,76,166,136,83,38,8,0,832,
"5414, SA",20,11,17,16,15,31,31,11,3,0,0,151,
"5415, SA",27,15,19,25,21,39,48,27,0,0,0,222,
"5416, SA",26,39,23,17,41,40,34,18,9,0,0,245,
"5417, SA",167,159,102,120,189,237,260,168,69,11,0,1483,
"5418, SA",12,13,18,6,19,20,14,12,4,0,0,117,
