Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by AGE10P - Age in Ten Year Groups"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"AGE10P - Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"POA (UR)",
"2441, NSW",449,527,391,385,537,801,813,305,110,34,0,4349,
"2443, NSW",622,754,467,510,836,1346,1783,1531,875,151,3,8892,
"2444, NSW",5025,5271,4073,4445,5546,6100,6464,5575,3075,685,19,46289,
"2445, NSW",672,869,366,510,879,978,1075,847,228,27,0,6464,
"2446, NSW",1666,1805,1165,1213,1712,1910,1894,1275,564,120,5,13330,
"2447, NSW",836,832,554,591,786,1138,1210,776,372,79,0,7180,
"2448, NSW",873,893,656,661,863,1371,1625,1267,623,155,5,9002,
"2449, NSW",250,298,169,182,258,379,372,204,75,9,0,2188,
"2450, NSW",5249,5402,4572,4613,5594,6175,5994,3881,1926,474,7,43896,
"2452, NSW",1888,1857,1474,1555,1855,2114,2056,1378,751,186,0,15119,
"2453, NSW",289,303,171,212,290,521,488,329,136,37,3,2771,
